continent,country_code,country_name,level1_name,level1_type,level2_name,level2_type,level3_name,level3_type,name,type,parent_name,parent_type,parent_slug,parent_import_key,display_name,slug,import_key,leaf_level,leaf_code,leaf_type,path
Europe,LT,Republic of Lithuania,Utenos apskritis,County,Zarasai,District municipality,,,Zarasai,District municipality,Utenos apskritis,County,europe/republic-of-lithuania/utenos-apskritis,LT::LT-UT::1::utenos-apskritis::europe::republic-of-lithuania::utenos-apskritis,"Zarasai, Utenos apskritis, Republic of Lithuania, Europe",europe/republic-of-lithuania/utenos-apskritis/zarasai,LT::LT-60::2::zarasai::europe::republic-of-lithuania::utenos-apskritis::zarasai,2,LT-60,District municipality,Europe > Republic of Lithuania > Utenos apskritis > Zarasai
Europe,LU,Grand Duchy of Luxembourg,Capellen,Canton,,,,,Capellen,Canton,Grand Duchy of Luxembourg,country,europe/grand-duchy-of-luxembourg,LU::country,"Capellen, Grand Duchy of Luxembourg, Europe",europe/grand-duchy-of-luxembourg/capellen,LU::LU-CA::1::capellen::europe::grand-duchy-of-luxembourg::capellen,1,LU-CA,Canton,Europe > Grand Duchy of Luxembourg > Capellen
Europe,LU,Grand Duchy of Luxembourg,Clervaux,Canton,,,,,Clervaux,Canton,Grand Duchy of Luxembourg,country,europe/grand-duchy-of-luxembourg,LU::country,"Clervaux, Grand Duchy of Luxembourg, Europe",europe/grand-duchy-of-luxembourg/clervaux,LU::LU-CL::1::clervaux::europe::grand-duchy-of-luxembourg::clervaux,1,LU-CL,Canton,Europe > Grand Duchy of Luxembourg > Clervaux
Europe,LU,Grand Duchy of Luxembourg,Diekirch,Canton,,,,,Diekirch,Canton,Grand Duchy of Luxembourg,country,europe/grand-duchy-of-luxembourg,LU::country,"Diekirch, Grand Duchy of Luxembourg, Europe",europe/grand-duchy-of-luxembourg/diekirch,LU::LU-DI::1::diekirch::europe::grand-duchy-of-luxembourg::diekirch,1,LU-DI,Canton,Europe > Grand Duchy of Luxembourg > Diekirch
Europe,LU,Grand Duchy of Luxembourg,Echternach,Canton,,,,,Echternach,Canton,Grand Duchy of Luxembourg,country,europe/grand-duchy-of-luxembourg,LU::country,"Echternach, Grand Duchy of Luxembourg, Europe",europe/grand-duchy-of-luxembourg/echternach,LU::LU-EC::1::echternach::europe::grand-duchy-of-luxembourg::echternach,1,LU-EC,Canton,Europe > Grand Duchy of Luxembourg > Echternach
Europe,LU,Grand Duchy of Luxembourg,Esch-sur-Alzette,Canton,,,,,Esch-sur-Alzette,Canton,Grand Duchy of Luxembourg,country,europe/grand-duchy-of-luxembourg,LU::country,"Esch-sur-Alzette, Grand Duchy of Luxembourg, Europe",europe/grand-duchy-of-luxembourg/esch-sur-alzette,LU::LU-ES::1::esch-sur-alzette::europe::grand-duchy-of-luxembourg::esch-sur-alzette,1,LU-ES,Canton,Europe > Grand Duchy of Luxembourg > Esch-sur-Alzette
Europe,LU,Grand Duchy of Luxembourg,Grevenmacher,Canton,,,,,Grevenmacher,Canton,Grand Duchy of Luxembourg,country,europe/grand-duchy-of-luxembourg,LU::country,"Grevenmacher, Grand Duchy of Luxembourg, Europe",europe/grand-duchy-of-luxembourg/grevenmacher,LU::LU-GR::1::grevenmacher::europe::grand-duchy-of-luxembourg::grevenmacher,1,LU-GR,Canton,Europe > Grand Duchy of Luxembourg > Grevenmacher
Europe,LU,Grand Duchy of Luxembourg,Luxembourg,Canton,,,,,Luxembourg,Canton,Grand Duchy of Luxembourg,country,europe/grand-duchy-of-luxembourg,LU::country,"Luxembourg, Grand Duchy of Luxembourg, Europe",europe/grand-duchy-of-luxembourg/luxembourg,LU::LU-LU::1::luxembourg::europe::grand-duchy-of-luxembourg::luxembourg,1,LU-LU,Canton,Europe > Grand Duchy of Luxembourg > Luxembourg
Europe,LU,Grand Duchy of Luxembourg,Mersch,Canton,,,,,Mersch,Canton,Grand Duchy of Luxembourg,country,europe/grand-duchy-of-luxembourg,LU::country,"Mersch, Grand Duchy of Luxembourg, Europe",europe/grand-duchy-of-luxembourg/mersch,LU::LU-ME::1::mersch::europe::grand-duchy-of-luxembourg::mersch,1,LU-ME,Canton,Europe > Grand Duchy of Luxembourg > Mersch
Europe,LU,Grand Duchy of Luxembourg,Redange,Canton,,,,,Redange,Canton,Grand Duchy of Luxembourg,country,europe/grand-duchy-of-luxembourg,LU::country,"Redange, Grand Duchy of Luxembourg, Europe",europe/grand-duchy-of-luxembourg/redange,LU::LU-RD::1::redange::europe::grand-duchy-of-luxembourg::redange,1,LU-RD,Canton,Europe > Grand Duchy of Luxembourg > Redange
Europe,LU,Grand Duchy of Luxembourg,Remich,Canton,,,,,Remich,Canton,Grand Duchy of Luxembourg,country,europe/grand-duchy-of-luxembourg,LU::country,"Remich, Grand Duchy of Luxembourg, Europe",europe/grand-duchy-of-luxembourg/remich,LU::LU-RM::1::remich::europe::grand-duchy-of-luxembourg::remich,1,LU-RM,Canton,Europe > Grand Duchy of Luxembourg > Remich
Europe,LU,Grand Duchy of Luxembourg,Vianden,Canton,,,,,Vianden,Canton,Grand Duchy of Luxembourg,country,europe/grand-duchy-of-luxembourg,LU::country,"Vianden, Grand Duchy of Luxembourg, Europe",europe/grand-duchy-of-luxembourg/vianden,LU::LU-VD::1::vianden::europe::grand-duchy-of-luxembourg::vianden,1,LU-VD,Canton,Europe > Grand Duchy of Luxembourg > Vianden
Europe,LU,Grand Duchy of Luxembourg,Wiltz,Canton,,,,,Wiltz,Canton,Grand Duchy of Luxembourg,country,europe/grand-duchy-of-luxembourg,LU::country,"Wiltz, Grand Duchy of Luxembourg, Europe",europe/grand-duchy-of-luxembourg/wiltz,LU::LU-WI::1::wiltz::europe::grand-duchy-of-luxembourg::wiltz,1,LU-WI,Canton,Europe > Grand Duchy of Luxembourg > Wiltz
Europe,LV,Republic of Latvia,Aizkraukles novads,Municipality,,,,,Aizkraukles novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Aizkraukles novads, Republic of Latvia, Europe",europe/republic-of-latvia/aizkraukles-novads,LV::LV-002::1::aizkraukles-novads::europe::republic-of-latvia::aizkraukles-novads,1,LV-002,Municipality,Europe > Republic of Latvia > Aizkraukles novads
Europe,LV,Republic of Latvia,Alūksnes novads,Municipality,,,,,Alūksnes novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Alūksnes novads, Republic of Latvia, Europe",europe/republic-of-latvia/aluksnes-novads,LV::LV-007::1::aluksnes-novads::europe::republic-of-latvia::aluksnes-novads,1,LV-007,Municipality,Europe > Republic of Latvia > Alūksnes novads
Europe,LV,Republic of Latvia,Ādažu novads,Municipality,,,,,Ādažu novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Ādažu novads, Republic of Latvia, Europe",europe/republic-of-latvia/adazu-novads,LV::LV-011::1::adazu-novads::europe::republic-of-latvia::adazu-novads,1,LV-011,Municipality,Europe > Republic of Latvia > Ādažu novads
Europe,LV,Republic of Latvia,Balvu novads,Municipality,,,,,Balvu novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Balvu novads, Republic of Latvia, Europe",europe/republic-of-latvia/balvu-novads,LV::LV-015::1::balvu-novads::europe::republic-of-latvia::balvu-novads,1,LV-015,Municipality,Europe > Republic of Latvia > Balvu novads
Europe,LV,Republic of Latvia,Bauskas novads,Municipality,,,,,Bauskas novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Bauskas novads, Republic of Latvia, Europe",europe/republic-of-latvia/bauskas-novads,LV::LV-016::1::bauskas-novads::europe::republic-of-latvia::bauskas-novads,1,LV-016,Municipality,Europe > Republic of Latvia > Bauskas novads
Europe,LV,Republic of Latvia,Cēsu novads,Municipality,,,,,Cēsu novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Cēsu novads, Republic of Latvia, Europe",europe/republic-of-latvia/cesu-novads,LV::LV-022::1::cesu-novads::europe::republic-of-latvia::cesu-novads,1,LV-022,Municipality,Europe > Republic of Latvia > Cēsu novads
Europe,LV,Republic of Latvia,Dobeles novads,Municipality,,,,,Dobeles novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Dobeles novads, Republic of Latvia, Europe",europe/republic-of-latvia/dobeles-novads,LV::LV-026::1::dobeles-novads::europe::republic-of-latvia::dobeles-novads,1,LV-026,Municipality,Europe > Republic of Latvia > Dobeles novads
Europe,LV,Republic of Latvia,Gulbenes novads,Municipality,,,,,Gulbenes novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Gulbenes novads, Republic of Latvia, Europe",europe/republic-of-latvia/gulbenes-novads,LV::LV-033::1::gulbenes-novads::europe::republic-of-latvia::gulbenes-novads,1,LV-033,Municipality,Europe > Republic of Latvia > Gulbenes novads
Europe,LV,Republic of Latvia,Jelgavas novads,Municipality,,,,,Jelgavas novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Jelgavas novads, Republic of Latvia, Europe",europe/republic-of-latvia/jelgavas-novads,LV::LV-041::1::jelgavas-novads::europe::republic-of-latvia::jelgavas-novads,1,LV-041,Municipality,Europe > Republic of Latvia > Jelgavas novads
Europe,LV,Republic of Latvia,Jēkabpils novads,Municipality,,,,,Jēkabpils novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Jēkabpils novads, Republic of Latvia, Europe",europe/republic-of-latvia/jekabpils-novads,LV::LV-042::1::jekabpils-novads::europe::republic-of-latvia::jekabpils-novads,1,LV-042,Municipality,Europe > Republic of Latvia > Jēkabpils novads
Europe,LV,Republic of Latvia,Krāslavas novads,Municipality,,,,,Krāslavas novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Krāslavas novads, Republic of Latvia, Europe",europe/republic-of-latvia/kraslavas-novads,LV::LV-047::1::kraslavas-novads::europe::republic-of-latvia::kraslavas-novads,1,LV-047,Municipality,Europe > Republic of Latvia > Krāslavas novads
Europe,LV,Republic of Latvia,Kuldīgas novads,Municipality,,,,,Kuldīgas novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Kuldīgas novads, Republic of Latvia, Europe",europe/republic-of-latvia/kuldigas-novads,LV::LV-050::1::kuldigas-novads::europe::republic-of-latvia::kuldigas-novads,1,LV-050,Municipality,Europe > Republic of Latvia > Kuldīgas novads
Europe,LV,Republic of Latvia,Ķekavas novads,Municipality,,,,,Ķekavas novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Ķekavas novads, Republic of Latvia, Europe",europe/republic-of-latvia/kekavas-novads,LV::LV-052::1::kekavas-novads::europe::republic-of-latvia::kekavas-novads,1,LV-052,Municipality,Europe > Republic of Latvia > Ķekavas novads
Europe,LV,Republic of Latvia,Limbažu novads,Municipality,,,,,Limbažu novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Limbažu novads, Republic of Latvia, Europe",europe/republic-of-latvia/limbazu-novads,LV::LV-054::1::limbazu-novads::europe::republic-of-latvia::limbazu-novads,1,LV-054,Municipality,Europe > Republic of Latvia > Limbažu novads
Europe,LV,Republic of Latvia,Līvānu novads,Municipality,,,,,Līvānu novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Līvānu novads, Republic of Latvia, Europe",europe/republic-of-latvia/livanu-novads,LV::LV-056::1::livanu-novads::europe::republic-of-latvia::livanu-novads,1,LV-056,Municipality,Europe > Republic of Latvia > Līvānu novads
Europe,LV,Republic of Latvia,Ludzas novads,Municipality,,,,,Ludzas novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Ludzas novads, Republic of Latvia, Europe",europe/republic-of-latvia/ludzas-novads,LV::LV-058::1::ludzas-novads::europe::republic-of-latvia::ludzas-novads,1,LV-058,Municipality,Europe > Republic of Latvia > Ludzas novads
Europe,LV,Republic of Latvia,Madonas novads,Municipality,,,,,Madonas novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Madonas novads, Republic of Latvia, Europe",europe/republic-of-latvia/madonas-novads,LV::LV-059::1::madonas-novads::europe::republic-of-latvia::madonas-novads,1,LV-059,Municipality,Europe > Republic of Latvia > Madonas novads
Europe,LV,Republic of Latvia,Mārupes novads,Municipality,,,,,Mārupes novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Mārupes novads, Republic of Latvia, Europe",europe/republic-of-latvia/marupes-novads,LV::LV-062::1::marupes-novads::europe::republic-of-latvia::marupes-novads,1,LV-062,Municipality,Europe > Republic of Latvia > Mārupes novads
Europe,LV,Republic of Latvia,Ogres novads,Municipality,,,,,Ogres novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Ogres novads, Republic of Latvia, Europe",europe/republic-of-latvia/ogres-novads,LV::LV-067::1::ogres-novads::europe::republic-of-latvia::ogres-novads,1,LV-067,Municipality,Europe > Republic of Latvia > Ogres novads
Europe,LV,Republic of Latvia,Olaines novads,Municipality,,,,,Olaines novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Olaines novads, Republic of Latvia, Europe",europe/republic-of-latvia/olaines-novads,LV::LV-068::1::olaines-novads::europe::republic-of-latvia::olaines-novads,1,LV-068,Municipality,Europe > Republic of Latvia > Olaines novads
Europe,LV,Republic of Latvia,Preiļu novads,Municipality,,,,,Preiļu novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Preiļu novads, Republic of Latvia, Europe",europe/republic-of-latvia/preilu-novads,LV::LV-073::1::preilu-novads::europe::republic-of-latvia::preilu-novads,1,LV-073,Municipality,Europe > Republic of Latvia > Preiļu novads
Europe,LV,Republic of Latvia,Rēzeknes novads,Municipality,,,,,Rēzeknes novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Rēzeknes novads, Republic of Latvia, Europe",europe/republic-of-latvia/rezeknes-novads,LV::LV-077::1::rezeknes-novads::europe::republic-of-latvia::rezeknes-novads,1,LV-077,Municipality,Europe > Republic of Latvia > Rēzeknes novads
Europe,LV,Republic of Latvia,Ropažu novads,Municipality,,,,,Ropažu novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Ropažu novads, Republic of Latvia, Europe",europe/republic-of-latvia/ropazu-novads,LV::LV-080::1::ropazu-novads::europe::republic-of-latvia::ropazu-novads,1,LV-080,Municipality,Europe > Republic of Latvia > Ropažu novads
Europe,LV,Republic of Latvia,Salaspils novads,Municipality,,,,,Salaspils novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Salaspils novads, Republic of Latvia, Europe",europe/republic-of-latvia/salaspils-novads,LV::LV-087::1::salaspils-novads::europe::republic-of-latvia::salaspils-novads,1,LV-087,Municipality,Europe > Republic of Latvia > Salaspils novads
Europe,LV,Republic of Latvia,Saldus novads,Municipality,,,,,Saldus novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Saldus novads, Republic of Latvia, Europe",europe/republic-of-latvia/saldus-novads,LV::LV-088::1::saldus-novads::europe::republic-of-latvia::saldus-novads,1,LV-088,Municipality,Europe > Republic of Latvia > Saldus novads
Europe,LV,Republic of Latvia,Saulkrastu novads,Municipality,,,,,Saulkrastu novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Saulkrastu novads, Republic of Latvia, Europe",europe/republic-of-latvia/saulkrastu-novads,LV::LV-089::1::saulkrastu-novads::europe::republic-of-latvia::saulkrastu-novads,1,LV-089,Municipality,Europe > Republic of Latvia > Saulkrastu novads
Europe,LV,Republic of Latvia,Siguldas novads,Municipality,,,,,Siguldas novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Siguldas novads, Republic of Latvia, Europe",europe/republic-of-latvia/siguldas-novads,LV::LV-091::1::siguldas-novads::europe::republic-of-latvia::siguldas-novads,1,LV-091,Municipality,Europe > Republic of Latvia > Siguldas novads
Europe,LV,Republic of Latvia,Smiltenes novads,Municipality,,,,,Smiltenes novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Smiltenes novads, Republic of Latvia, Europe",europe/republic-of-latvia/smiltenes-novads,LV::LV-094::1::smiltenes-novads::europe::republic-of-latvia::smiltenes-novads,1,LV-094,Municipality,Europe > Republic of Latvia > Smiltenes novads
Europe,LV,Republic of Latvia,Talsu novads,Municipality,,,,,Talsu novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Talsu novads, Republic of Latvia, Europe",europe/republic-of-latvia/talsu-novads,LV::LV-097::1::talsu-novads::europe::republic-of-latvia::talsu-novads,1,LV-097,Municipality,Europe > Republic of Latvia > Talsu novads
Europe,LV,Republic of Latvia,Tukuma novads,Municipality,,,,,Tukuma novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Tukuma novads, Republic of Latvia, Europe",europe/republic-of-latvia/tukuma-novads,LV::LV-099::1::tukuma-novads::europe::republic-of-latvia::tukuma-novads,1,LV-099,Municipality,Europe > Republic of Latvia > Tukuma novads
Europe,LV,Republic of Latvia,Valkas novads,Municipality,,,,,Valkas novads,Municipality,Republic of Latvia,country,europe/republic-of-latvia,LV::country,"Valkas novads, Republic of Latvia, Europe",europe/republic-of-latvia/valkas-novads,LV::LV-101::1::valkas-novads::europe::republic-of-latvia::valkas-novads,1,LV-101,Municipality,Europe > Republic of Latvia > Valkas novads
